_id,mmsi,shipCallSigns,shipName,shipSize,shipType,shipWidth
6611c351031fca34f86c6399,305523000,V2HR4,HELGOLAND,172,"Cargo ship, Category X",29
6611df41031fca34f86f860b,253650000,LXBJ,BISON EXPRESS,122,Not available / no ship,16
6611e126031fca34f86fba6c,413490290,BPDU5,CHUANG XIN 11,143,"Cargo ship, General",21
6611e169031fca34f86fc136,405000394,S2CM9,ROYAL IMAGE,190,"Cargo ship, General",32
6611e9e4031fca34f870a7e4,413630150,BQSC,KUN LUN YOU 206,177,"Tanker, General",29
6611eb20031fca34f870cc34,477001500,VRLH5,WUI LUNG,141,"Cargo ship, General",20
6612099d031fca34f8744eae,413564510,BPKF3,HE YUAN SHUN 98,168,"Cargo ship, General",27
66120b54031fca34f87482f7,413553940,@@@@@@@,HE SHENG SHUN YANG,155,"Cargo ship, General",25
66121786031fca34f875e451,357723000,3FTV8,MARIA F,189,"Cargo ship, General",32
661217bf031fca34f875e995,311000206,C6BA3,AFRICAN LARK,180,"Cargo ship, General",30
66122023031fca34f876c5b4,373965000,3EDA3,TAI SPRING,200,"Cargo ship, General",32
66126db2031fca34f87f83e0,372908000,3FJN7,GIORGIS,229,"Cargo ship, No additional information",32
661271fc031fca34f87ff50c,477514500,VRIK9,YANGTZE AMBITION,180,"Cargo ship, General",28
6612862f031fca34f8820815,413506730,BMXQ,XINFANGZHOU,99,"Cargo ship, No additional information",16
661294e0031fca34f8839226,413600333,@@@@@@@,00333,40,"Vessel, Fishing",6
6612afa7031fca34f8868914,413804161,1234567,.,26,"Vessel, Fishing",6
6612d6ac031fca34f88ad2d0,215767000,9HA5275,EUROPA,199,"Passenger ship, General",26
6613139d031fca34f8916412,413001779,@@@@@@@,0779,26,"Vessel, Fishing",6
661314c9031fca34f891877e,273444730,UBYR6,ARGI,85,"Other types of ship, General",20
66131546031fca34f89195d5,414293000,BPLN6,REN JIAN 17,260,"Cargo ship, Category X",32
6613188d031fca34f891f385,12858,,12858,35,"Vessel, Fishing",12
66134671031fca34f896eb86,413265420,@@@@@@@,XIN   YONG   ZHOU,115,"Cargo ship, General",28
66135246031fca34f8982306,414065000,BULL,CHANG HANG RUN HAI,199,"Cargo ship, General",32
66136c60031fca34f89a7b55,413381180,BSIA6,ZHONG GU TIAN JIN,180,"Cargo ship, General",32
66138c41031fca34f89d7ad9,314773000,8PQO2,TEOS,101,"Cargo ship, Category X",16
66139f55031fca34f89f8ba8,567495000,HSB4914,EAST BANGKOK,177,"Cargo ship, General",28
6613a8fc031fca34f8a09ef7,414862000,@@@@@@@,KAI HANG ZHI XING,200,"Cargo ship, General",33
6613d3ce031fca34f8a563bc,413247860,BPVQ4,XIN HONG ZHOU 11,97,"Cargo ship, General",16
6613ed31031fca34f8a848ea,413217260,12Q,YUHANGQIZHONG  07,90,Not available / no ship,34
6613f507031fca34f8a92ab4,413226550,BOEX3,TAI SHENG 57,166,"Cargo ship, General",25
66141aa7031fca34f8ad124a,413578770,BPMU2,GANGYA009,2,"Vessel, Engaged in dredging or underwater operations",2
66146905031fca34f8b4b8e1,312769000,V3NL7,XIN YI YUAN 1,97,"Cargo ship, General",16
661473b0031fca34f8b5bb5d,371549000,3FAX5,HONG RUN,225,"Cargo ship, General",32
661473da031fca34f8b5c002,412016058,XIPU,XIPU,46,"Vessel, Fishing",64
66147539031fca34f8b5e25b,412116211,0,DIONGDANZHOU,16,"Vessel, Fishing",4
66148c06031fca34f8b84b50,100904176,1234567,1,26,"Vessel, Fishing",6
66149986031fca34f8b9b391,477548400,VRON3,HUAYANG ROSE,199,"Cargo ship, General",32
6614bc13031fca34f8bda25b,412331380,BCKC,WAN TONG 18,134,"Cargo ship, General",19
6614c300031fca34f8be7560,373807000,H3PM,KEN HARU,180,"Cargo ship, General",30
6614cc5b031fca34f8bf89bb,413551220,,CHANGHUI,98,"Cargo ship, General",16
6614d675031fca34f8c0bac6,413560730,BPJS9,SHUN YUAN ZHI XING,110,"Cargo ship, General",18
6614d84b031fca34f8c0f319,414817000,@@@@@@@,ZHONG MAO 97,199,"Cargo ship, General",32
6614f941031fca34f8c4a0cb,538001663,V7DM2,INSIGNIA,185,"Passenger ship, General",26
6614fb27031fca34f8c4d075,574474000,3WQH,PHUONG DONG 06,158,"Cargo ship, No additional information",25
66150d79031fca34f8c69906,413313260,00030,SUQIXINRONG30,38,"Other types of ship, General",10
66150e24031fca34f8c6a9dc,412537000,BPYY9,ZHE HAI 526,190,"Cargo ship, General",32
6615204e031fca34f8c87409,352003707,3E5814,NICHOLE,243,"Tanker, General",43
661543ac031fca34f8cc30af,566787000,9VKH7,HSC,289,"Cargo ship, General",45
66157ade031fca34f8d16d8d,636018987,D5SJ9,CL PEARL RIVER,300,"Cargo ship, General",50
6615810d031fca34f8d1febb,412766440,BKWM6,DONGSHENG71,96,"Cargo ship, General",14
66158963031fca34f8d2c318,352002217,3E3492,OCEAN STAR 9,97,"Cargo ship, General",16
66158ca8031fca34f8d314d2,413727000,BRVQ,YUEANYUN182,150,"Cargo ship, General",22
6615938e031fca34f8d3c257,440345000,D7GE,MS ZINNIA,106,"Tanker, Category X",17
6615da1b031fca34f8da9fd5,574001380,3WFZ9,TM HAI HA 988,190,"Cargo ship, Reserved for future use",32
6615da5b031fca34f8daa6b3,413604063,,,40,"Vessel, Fishing",8
6615dc80031fca34f8dae071,413603100,XIPU,,0,"Vessel, Fishing",0
6615e4da031fca34f8dbd5e5,414791000,BROD,HENG YU 01,190,"Cargo ship, General",32
6615e6ca031fca34f8dc1027,414731000,BPGP,MEI LIN WAN,244,"Tanker, General",42
661605d4031fca34f8dfb19e,413152000,BPFS,TIAN LONG ZUO,229,"Tanker, General",32
661615b8031fca34f8e1b4c8,413380350,BQIM,LAI ZHOU 66,190,"Cargo ship, General",32
661630bc031fca34f8e4de0f,352003310,3E7474,CHUN RONG 806,119,"Cargo ship, General",20
66163209031fca34f8e50384,351916000,3FCG2,TREASURE STAR,229,"Cargo ship, General",32
66165973031fca34f8e9540d,255915566,CQ2024,GREYMAN EXPRESS,135,"Cargo ship, General",20
6616661c031fca34f8eaac88,356814000,3EMT4,UNISON,122,Not available / no ship,20
6616835f031fca34f8eda1cc,413662662,0000000,262,66,"Vessel, Fishing",12
66168f23031fca34f8eee061,413044555,937,123,76,"Vessel, Fishing",74
6616cd56031fca34f8f513f5,477213800,VRIM5,SEASPAN CHIBA,268,"Cargo ship, General",35
6616cf3c031fca34f8f544db,538007805,V7ZU5,PRODIGY,225,"Cargo ship, General",32
6616d1cf031fca34f8f586ec,574002930,XVFA9,TAN CANG GLORY,133,"Cargo ship, General",19
6616eae1031fca34f8f8144b,354508000,H9ME,BOHWA QUANZHOU,120,"Cargo ship, General",21
66170511031fca34f8fac549,413280720,BOPX5,JIN SHUN YOU 29,137,"Tanker, General",21
6617174d031fca34f8fcb389,574445000,3WON,SEA DREAM,137,"Cargo ship, General",20
661741f7031fca34f8018a57,414649000,BPAQ4,JIN HANG ZHENG YUAN,210,"Cargo ship, General",36
661742f7031fca34f801a6be,311000567,C6CT3,AFRICAN HERON,180,"Cargo ship, General",30
661751d4031fca34f803514f,373375000,HOKL,EARNEST CRANE,110,"Cargo ship, General",19
6617752c031fca34f8077078,563142600,9V7576,GRAMPUS ACE,180,"Cargo ship, General",28
66178a9a031fca34f809b3f2,413231170,@@@@@@@,JIA NUO BEI,57,"Cargo ship, General",10
66179090031fca34f80a576a,355692000,3FSK7,GRAND BLUE,126,"Cargo ship, General",19
6617a6fa031fca34f80cbca5,412050250,BTOI,HAI XUN 1762,37,Law enforcement vessel,8
6617a88a031fca34f80ce742,636022714,5LKC7,BUNUN XCEL,180,"Cargo ship, General",32
6617bda9031fca34f80f302e,413344680,BOQX7,DEJINGHAIGONG1HAO,68,"Other types of ship, General",23
661819ba031fca34f818fe28,440031000,D7CW,G BRIGHT,141,"Tanker, General",24
66181e7e031fca34f819748c,413392710,@@@@@@@,JIE BANG ZHI XING,119,"Cargo ship, General",26
66183148031fca34f81b3b2f,548532000,DYBX,AQUAVITA SEA,229,"Cargo ship, General",32
6618804f031fca34f822fc01,257288000,LADG8,BOW PLATINUM,165,"Tanker, General",27
66188d48031fca34f8244375,574005010,XVIP7,ORION,141,"Tanker, General",24
6618daae031fca34f82c14a6,636019542,D5UZ2,ML HERON,200,"Cargo ship, General",32
66190115031fca34f82f9f0e,413519860,BPGG3,RUI LI HAI YANG,105,"Other types of ship, General",45
66190693031fca34f8302189,413705210,BQOP,JIN HANG FU ZHAN,187,"Cargo ship, General",31
66190e6d031fca34f830e2ca,413436640,@@@@@@@,CHI  HAI  77,53,"Tanker, General",9
661948cf031fca34f8368d43,232049845,MOEK5,CELANDINE,172,"Cargo ship, General",28
66194d77031fca34f837056c,354405000,H3SA,YUANPING SEA,190,"Cargo ship, General",32
6619a7c4031fca34f83ff49f,413410040,BLAC9,BAOLAI2,97,"Cargo ship, General",16
6619b15d031fca34f840e275,413571770,BPLJ6,HAI RUN SHENG DA,0,"Cargo ship, General",0
661a0081031fca34f849383d,414897000,BPJM6,XIN ZHI YUAN 10,210,"Cargo ship, General",35
661a0140031fca34f8494bcf,413297540,@@@@@@@,YUHANGQIZHONG32,152,"Other types of ship, General",42
661a06a6031fca34f849d4ce,413537180,@@@@@@@,DONG FANG ER SHI HAO,40,"Vessel, Towing and exceeding",13
661a21ca031fca34f84bcd35,413514830,BPFH3,HE YUAN SHUN 89,167,"Cargo ship, General",25
661a2468031fca34f84bfcf6,413503120,BOZH5,CHANGKANG6,97,"Cargo ship, General",16
661a29d8031fca34f84c6f83,235076265,2CVZ9,ELISABETH SCHULTE,145,"Tanker, General",23
661a4fd2031fca34f85056e6,413563660,0000,HAISHIDE,12,"Vessel, Pleasure craft",6
661a5bea031fca34f8518c9d,413543450,BPJQ7,TONG MAO 6,110,"Cargo ship, General",18
661a6d0c031fca34f85325a0,413314260,BOJV3,YUANJINGCHENG,109,"Cargo ship, General",18
661a7b4a031fca34f854832f,538006354,V7MG2,GOLDEN BEHIKE,292,"Cargo ship, General",45
661a9df9031fca34f857fcd4,370696000,3FNS3,TERN BULKER,190,"Cargo ship, General",32
661aa241031fca34f85865e1,413307630,@@@@@@@,XIN LIAN 8,140,"Cargo ship, General",23
661aa785031fca34f858e047,667001998,9LU2801,SILVER STAR,97,"Cargo ship, General",16
661ab264031fca34f859e249,538010150,V7A5682,FJ FRESIA,229,"Cargo ship, General",32
661ab98b031fca34f85a90a6,259933000,LAMY7,SPAR SPICA,190,"Cargo ship, General",32
661abf6e031fca34f85b2384,477311500,VRKN8,COSCO HOUSTON,261,"Cargo ship, Category X",32
661ac212031fca34f85b6565,636023920,5LQB6,EBURY TRADER,192,"Cargo ship, No additional information",32
661ac2bb031fca34f85b7474,372976000,3ELK9,PHC HONESTY,135,"Cargo ship, General",23
661ace16031fca34f85c8aca,538007562,V7US5,FRONT PRINCESS,336,"Tanker, General",60
661ad73c031fca34f85d7474,412688000,BOGT4,WANG DA MENG EN,225,"Cargo ship, General",32
661ada1b031fca34f85dbe34,371108000,3ESI,YU XIAO 2,225,"Cargo ship, General",32
661ade6e031fca34f85e2c15,636016581,D5GV9,CHENG MAY,295,"Cargo ship, General",46
661ae35f031fca34f85ea374,372166000,3EXL5,YI LI,224,"Cargo ship, General",31
661ae547031fca34f85ecf15,413334420,LYYW1,LU YUAN YUN WEI001,50,Port tender,10
661ae6e6031fca34f85ef372,477137600,VRPP5,ORIENTAL JUBILEE,220,"Tanker, General",36
661ae899031fca34f85f19d9,413278120,BOPF2,YI JIA 98,141,"Cargo ship, General",21
661aeb70031fca34f85f59eb,525125040,YDHW3,MARINA PROSPERITY,114,"Tanker, General",18
661af0a2031fca34f85fcdaf,219014000,OWEG2,TORM LOUISE,183,"Tanker, General",32
661af2d5031fca34f8600175,357133000,3EVI8,GLORY LOONG,225,"Cargo ship, General",32
661b028c031fca34f861800b,563191600,9V8033,FL DATE,215,"Cargo ship, General",37
661b1562031fca34f8636de1,477013300,VRIG5,TAI PING SHAN,190,"Cargo ship, General",32
661b1637031fca34f863850a,351139000,3EBS8,PRINCESS LOTUS,225,"Cargo ship, General",32
661b17aa031fca34f863ad7d,405000336,S2BK4,MEGHNA FREEDOM,190,"Cargo ship, General",32
661b1a67031fca34f863fd27,413803192,,,0,"Vessel, Fishing",0
661b20ec031fca34f864b744,371397000,HP2834,ZHENG RONG,229,"Cargo ship, General",32
661b2863031fca34f8657d2d,413454010,BOKA6,XIN ZHONG YUAN238,62,"Cargo ship, General",14
661b3409031fca34f866b869,525119169,YDDC2,MARIANNA 28,118,"Tanker, General",16
661b3615031fca34f866f019,574483000,XVRV,VIET THUAN STAR,181,"Cargo ship, Reserved for future use",31
661b37d2031fca34f8671f0c,413444650,@@@@@@@,FENGRONGJINQU,96,"Tanker, General",16
661b435e031fca34f868511b,412502146,0,GUIBEIYU65899,49,"Vessel, Fishing",7
661b472f031fca34f868bf5a,414154000,BPGI4,XIE HAI CHONG HE,0,"Cargo ship, No additional information",0
661b480c031fca34f868daea,413081688,3081688,ZHONGGUOHONGYUNFA8,0,Pilot vessel,0
661b6334031fca34f86bb733,205102000,ONLT,MINERAL FRANCE,300,"Cargo ship, General",50
661b645e031fca34f86bd46b,994126922,,YUEDIANSPFD13,2,,2
661b6d53031fca34f86cbd57,229876000,9HA5621,ATALANDI,292,"Cargo ship, No additional information",45
661b7f3e031fca34f86e9e3e,477855100,VROJ3,SHANDONG REN HE,325,"Cargo ship, General",57
661b8219031fca34f86ef056,413264340,BONK8,HENG JI 168,128,"Cargo ship, General",32
661bb145031fca34f87395a6,636021301,5LDG9,SMURFETTE,190,"Cargo ship, General",32
661bbcd2031fca34f874b9fa,994131930,,HSW ANCHORAGE 5,2,,2
661bbe14031fca34f874d946,413361240,@@@@@@@,SUYUNHAIJI189,73,"Cargo ship, General",16
661bc2c7031fca34f8754fab,538010139,V7A5665,DAFNI,183,"Cargo ship, General",28
661bd1eb031fca34f876c806,413248720,@@@@@@@,YUE HENG HAI 168,62,"Cargo ship, General",14
661bd830031fca34f87768a7,352003697,3E5806,YUE YI,182,"Cargo ship, General",26
661bee23031fca34f87980a6,412500211,32069,88061,50,"Vessel, Pleasure craft",8
661c0008031fca34f87b5188,372245000,3FQH6,SINOWAY LILY,189,"Cargo ship, General",31
661c01e6031fca34f87b81eb,353838000,3EPI5,CROWN GOLD,117,"Cargo ship, General",18
661c0347031fca34f87ba7ae,413259110,@@@@@@@,AN QIANG 28,69,"Cargo ship, General",12
661c042f031fca34f87bbf46,210364000,5BUE3,FYLA,235,"Cargo ship, General",32
661c06ac031fca34f87bfe96,273392340,UBVP5,OLEG TAVOLZHANSKIY,143,"Cargo ship, General",22
661c0756031fca34f87c125d,412501830,BMVD,XIN HANG SHENG,97,"Cargo ship, General",16
661c0981031fca34f87c4ace,994136958,,BHMTHD4             ,0,,0
661c0984031fca34f87c4b1b,994136957,,BHMTHD2             ,0,,0
661c0a7a031fca34f87c63b1,412534000,BOUO,MEI HUA HAI,254,"Cargo ship, General",43
661c1210031fca34f87d22a7,352002552,3E2332,XIN HAI TONG 30,190,"Cargo ship, General",32
661c134a031fca34f87d408d,370286000,HOLO,SEA VICTORIA,340,"Cargo ship, General",62
661c2033031fca34f87e85a4,355664000,3EUT9,ANEMONA,200,"Cargo ship, General",32
661c2459031fca34f87ee9d0,477909100,VRVT4,AMOY DREAM,200,"Cargo ship, General",32
661c25dc031fca34f87f0e45,370359000,3FMW7,"C,S EXPLORATION",299,"Cargo ship, General",50
661c2c1a031fca34f87fb5ae,441898000,D8AG,ASIAN GRACE,119,"Tanker, Category Z",18
661c2c7f031fca34f87fc17b,538007496,V7AG5,YONG CHANG SHUN HANG,165,"Tanker, General",24
661c3257031fca34f8806501,994136959,,BHMTHD6             ,0,,0
661c37cd031fca34f880ff3b,414142000,BPDF9,JIN HAI FU,225,"Cargo ship, General",32
661c3841031fca34f8810b77,432876000,7JMO,FRONTIER WAVE,290,"Cargo ship, General",45
661c3cd5031fca34f8818683,413360170,,YIHANGJUN107,70,"Cargo ship, General",14
661c402e031fca34f881e03a,413688705,03705,1,0,"Vessel, Fishing",0
661c4579031fca34f882621f,636021169,5LCP8,GC ARGON,144,"Tanker, General",25
661c75a3031fca34f8871766,538008169,V7A2038,OLYMPIC LYRA,333,"Tanker, General",60
661c8f50031fca34f889c406,636019929,D5WV3,IMPERIAL,180,"Tanker, General",32
661c9e10031fca34f88b887f,421008787,2234567,YUEZHANYU,26,"Vessel, Fishing",6
661ca96c031fca34f88cda63,110893689,,,32,"Vessel, Fishing",6
661cf7c4031fca34f8941307,413803181,XIPU,XIPU NAVIGATION,46,"Vessel, Fishing",64
661cf868031fca34f894230b,22067,,,0,"Reserved for future use, General",0
661cfebb031fca34f8949ed6,564957000,9V2882,PM REGALIA,228,"Tanker, General",32
661d013c031fca34f894d3cd,412611208,XIPU,QIONGLINYU11208,46,"Vessel, Fishing",64
661d2041031fca34f8979e0f,241725000,SVDJ3,MARAN LYNX,333,"Tanker, General",60
661d40dd031fca34f89aa096,477793100,VRUM6,DHT SUNDARBANS,333,"Tanker, General",60
661d46fc031fca34f89b386b,241222000,SVBP5,UNION MARINER,229,"Cargo ship, No additional information",32
661d47b8031fca34f89b4a34,210039000,5BNZ5,LEMESSOS CASTLE,229,"Cargo ship, General",32
661d511f031fca34f89c2c05,574001900,3WKH9,LONG PHU 10,0,"Tanker, General",0
661d5cdf031fca34f89d4391,370755000,3FEB9,SUPER HERO,149,"Tanker, General",22
661d6033031fca34f89d9b74,574002860,3WVP9,TRUONG SON 18,75,"Cargo ship, General",12
661d60db031fca34f89dae00,636016211,D5FA4,MAGNUS OLDENDORFF,300,"Cargo ship, General",50
661d62fc031fca34f89de818,412350980,BOLU3,XIN HANG BO 10,54,"Cargo ship, General",11
661d661f031fca34f89e3c60,199556211,1234567,1,0,"Vessel, Fishing",0
661d68af031fca34f89e8999,994126930,,YP1HYOXFB,2,,2
661d6b8f031fca34f89edda5,241206000,SVBO7,MARAN CONQUEROR,292,"Cargo ship, General",45
661d6e1f031fca34f89f30e6,412525000,BSPJ,JUN HAI 2,125,"Vessel, Engaged in dredging or underwater operations",26
661d6f90031fca34f89f5f5f,412520405,@@@@@@@,QIONGLINYU11590,59,"Vessel, Fishing",7
661d709c031fca34f89f8017,636021967,5LGO4,GENCO LONDON,292,"Cargo ship, General",45
661d70a8031fca34f89f814f,636019494,D5UT9,CAPE PUFFIN,292,"Cargo ship, General",45
661d70b5031fca34f89f8415,352002386,3E3853,GAS ANTASENA,100,"Tanker, Category OS",17
661d75d0031fca34f8a01fd8,374212000,3FJT2,XIANG FU,190,"Cargo ship, General",32
661d78b9031fca34f8a075df,413293240,BPGB,NIAN CHI,187,"Tanker, General",31
661d7d6a031fca34f8a1093f,636023251,5LMT8,YM WELLBEING,366,"Cargo ship, No additional information",51
661d7e7a031fca34f8a12cab,413309270,@@@@@@@,DE JING 06,40,"Other types of ship, General",11
661d8037031fca34f8a16264,477765300,VRKA9,PACIFIC ARGOSY,295,"Cargo ship, General",46
661d8050031fca34f8a1661e,215860000,9HA5336,KAPODISTRIAS 21,274,"Tanker, General",48
661d813b031fca34f8a180d3,413554120,BEDC8,NING SHEN HAI YOU 1,161,"Tanker, General",24
661d8344031fca34f8a1bbb6,374110000,3FUY4,KAKUSHO3,96,"Tanker, Category Y",17
661d84cf031fca34f8a1eaf9,636018921,D5SA8,IRENE MADIAS,229,"Cargo ship, General",32
661d8554031fca34f8a1fbed,352002746,3E5048,EVA CARLTON,179,"Cargo ship, General",30
661d8571031fca34f8a1ff38,375782000,J8B6550,YN512631,30,Tug,10
661d8596031fca34f8a203c2,574004260,XVUH7,PHUC THAI,130,"Cargo ship, General",21
661d8684031fca34f8a21f57,352003643,3E4771,HOANG ANH 03,140,"Cargo ship, General",20
661d86a1031fca34f8a2221d,574012717,3WJG9,HAI HA 558,78,"Tanker, General",12
661d86c9031fca34f8a22705,995741966,,HP18,4,,4
661d8781031fca34f8a23b3a,995741962,,HP24,4,,4
661d8799031fca34f8a23d5a,995741876,,HPB4,5,,5
661d87a2031fca34f8a23e03,995741877,,HPB3,5,,5
661d87a3031fca34f8a23e1c,995741874,,HPB6,5,,5
661d87a4031fca34f8a23e37,995741973,,HP5,4,,4
661d87a6031fca34f8a23e68,995741868,,HPB12,5,,5
661d87e8031fca34f8a245ca,995741968,,HP14,4,,4
661d8814031fca34f8a249fd,995741869,,HPB11,5,,5
661d8829031fca34f8a24c04,995741873,,HPB7,5,,5
661d882b031fca34f8a24c92,995741996,,LONG CHAU,6,,6
661d8832031fca34f8a24e2d,995741967,,HP17,4,,4
661d8862031fca34f8a252c7,995741872,,HPB8,5,,5
661d88bf031fca34f8a25d1b,995741970,,HP8,4,,4
661d8924031fca34f8a26904,995741965,,HP21,4,,4
661d8991031fca34f8a27400,995741870,,HPB10,5,,5
661d89ca031fca34f8a27abe,636092979,D5YK6,REGINA OLDENDORFF,260,"Cargo ship, General",43
661d8a86031fca34f8a28fdc,352003621,3E5247,GIANG HAI 09,92,"Cargo ship, General",14
661d8aba031fca34f8a29637,413296430,BOTJ8,LANG HUI 9,96,"Other types of ship, General",50
661d8add031fca34f8a29af5,994136891,,QUAN WAN 22A,0,,0
661d8ae9031fca34f8a29c2f,574444000,3WPM,THINH LONG 36,79,"Cargo ship, General",13
661d8b01031fca34f8a29e8c,574014967,3WOA4,HPS-01,146,"Cargo ship, General",27
661d8b03031fca34f8a29ebd,994136726,,HD2,0,,0
661d8b27031fca34f8a2a365,574013442,XVJT9,LP HARMONY,97,"Cargo ship, General",16
661d8b41031fca34f8a2a615,574012379,XVXX3,BINH DUONG 89,78,"Cargo ship, General",12
661d8b43031fca34f8a2a653,574261000,3WHM,THANG LOI 126,0,"Cargo ship, General",0
661d8b48031fca34f8a2a6c8,574013045,XVTE9,VTT 39,84,"Cargo ship, General",12
661d8b90031fca34f8a2aef6,994136890,,QUAN WAN 21A,0,,0
661d8bbf031fca34f8a2b4cc,574004660,XVHR7,PROGRESS,145,"Cargo ship, Category X",22
661d8c2b031fca34f8a2c06e,994136612,,DA YA WAN SHOAL 14M8,0,,0
661d8c69031fca34f8a2c7db,994136829,,ZHENTOUYAN,0,,0
661d8cf8031fca34f8a2d768,994136887,,YUE HAI YU 11259 WRE,0,,0
661d8d23031fca34f8a2db0e,574012267,3WXO,TIEN THANH 68,0,"Tanker, Reserved for future use",0
661d8d37031fca34f8a2de34,574950000,XVVA,STAR CITY,178,"Cargo ship, General",26
661d8d3a031fca34f8a2de83,995741963,,HP23,4,,4
661d8d41031fca34f8a2df1a,574001690,3WIP9,GOLD STAR 15,99,"Tanker, General",16
661d8db9031fca34f8a2eafe,405000373,S2BZ9,MEGHNA VISION,199,"Cargo ship, General",33
661d8dc5031fca34f8a2ec5f,995741964,,HP22,4,,4
661d8e3e031fca34f8a2f9e0,995741961,,W,4,,4
661d9023031fca34f8a32f3a,574014116,XVFH3,TRONG TRUNG 189,83,"Tanker, General",14
661d934c031fca34f8a38357,994136710,,NAN HUI 68 WRECK,0,,0
661d934d031fca34f8a38368,994136892,,QUAN WAN 23A,0,,0
661d93e3031fca34f8a39261,994136869,,HAI HONG 03 SOUTH   ,0,,0
661d93e9031fca34f8a39302,994136788,,CAISHAQU9           ,0,,0
661d949b031fca34f8a3a4d7,994136611,,DA YA WAN SHOAL 13M6,0,,0
661d9588031fca34f8a3bba8,413148000,BPBU,XIN RI ZHAO,263,"Cargo ship, Category Z",32
661d97aa031fca34f8a3f170,994136802,,SHENGPING001 WRECK,0,,0
661d98c4031fca34f8a40d4f,994136619,,LONG GU WRECK 2     ,0,,0
661d99a1031fca34f8a42347,994136893,,DONG LIAN 31,0,,0
661d99fd031fca34f8a42bd3,200059024,,,0,"Cargo ship, General",0
661d9c4d031fca34f8a4655d,994136830,,ZHU GUI 6496 WRECK  ,0,,0
661d9c53031fca34f8a465ef,994136867,,HAI HONG 03 WEST    ,0,,0
661d9c65031fca34f8a46894,994136799,,CAISHAQU12          ,0,,0
661d9d14031fca34f8a478c9,994136791,,CAISHAQU10          ,0,,0
661d9d17031fca34f8a47901,994136797,,CAISHAQU11          ,0,,0
661d9d1d031fca34f8a47a9e,994136833,,CAISHAQU 5          ,0,,0
661d9d20031fca34f8a47ae5,994136834,,CAISHAQU 6          ,0,,0
661d9d23031fca34f8a47b1e,994136835,,CAISHAQU 7          ,0,,0
661d9e67031fca34f8a49a66,994136721,,ZHONG KE HANG 5     ,0,,0
661d9f2a031fca34f8a4ac91,994136870,,HAI HONG 03 NORTH   ,0,,0
661da160031fca34f8a4e136,994136836,,CAISHAQU 8          ,0,,0
661dd5d0031fca34f8a9cc39,412523420,BPCJ5,HAINANLIANHUATUO 2,38,Tug,11
661de053031fca34f8aaca8b,352003861,3E6107,JIN HAI FU,225,"Cargo ship, General",32
661e0b58031fca34f8aede67,413217865,"""OAK3",HAI BAO YOU 66,55,"Tanker, General",9
661e0c9a031fca34f8aefecd,563210400,9V9254,DA CHANG,180,"Cargo ship, General",28
661e11a9031fca34f8af85c1,413261220,@@@@@@@,QINHANGGONG57HAO,31,"Vessel, Engaged in dredging or underwater operations",9
661e3d24031fca34f8b41b33,636020489,D5ZL7,BBG CHONGZUO,199,"Cargo ship, General",32
661e3d45031fca34f8b41dcd,412380030,BIBD8,XUAN JING,86,"Tanker, Reserved for future use",13
661e447d031fca34f8b4b181,413875372,CCG4302,CHINACOASTGUARD4302,110,Law enforcement vessel,20
661eab90031fca34f8be3115,413317460,BOWC8,LING JUN SHUN DA,143,"Cargo ship, General",21
661eac32031fca34f8be40ba,413360760,,YUANDA568,55,"Cargo ship, General",9
